period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,generation-units
2021-03,10441,SEGS V,SUN,Solar,CA,California,ALL,0.0,megawatthours
2021-03,10441,SEGS V,SUN,Solar,CA,California,ST,0.0,megawatthours
2021-03,10442,SEGS VI,SUN,Solar,CA,California,ALL,0.0,megawatthours
2021-03,10442,SEGS VI,SUN,Solar,CA,California,ST,0.0,megawatthours
2021-03,10443,SEGS VII,SUN,Solar,CA,California,ALL,0.0,megawatthours
2021-03,10443,SEGS VII,SUN,Solar,CA,California,ST,0.0,megawatthours
2021-03,10444,SEGS VIII,SUN,Solar,CA,California,ALL,9762.0,megawatthours
2021-03,10444,SEGS VIII,SUN,Solar,CA,California,ST,9762.0,megawatthours
2021-03,10446,SEGS IX,SUN,Solar,CA,California,ALL,10253.0,megawatthours
2021-03,10446,SEGS IX,SUN,Solar,CA,California,ST,10253.0,megawatthours
2019-11,62114,Roseville Solar,SUN,Solar,CA,California,ALL,97.51,megawatthours
2019-11,62114,Roseville Solar,SUN,Solar,CA,California,PV,97.51,megawatthours
2019-11,58748,North Bay Solar 1,SUN,Solar,CA,California,ALL,132.18,megawatthours
2019-11,58748,North Bay Solar 1,SUN,Solar,CA,California,PV,132.18,megawatthours
2019-11,58750,Lancaster Dry Farm Ranch B,SUN,Solar,CA,California,ALL,719.69,megawatthours
2019-11,58750,Lancaster Dry Farm Ranch B,SUN,Solar,CA,California,PV,719.69,megawatthours
2019-11,58751,Rodeo Solar C2,SUN,Solar,CA,California,ALL,204.56,megawatthours
2019-11,58751,Rodeo Solar C2,SUN,Solar,CA,California,PV,204.56,megawatthours
2019-11,58752,Rodeo Solar D2,SUN,Solar,CA,California,ALL,194.36,megawatthours
2019-11,58752,Rodeo Solar D2,SUN,Solar,CA,California,PV,194.36,megawatthours
2019-11,58753,Summer Solar A2,SUN,Solar,CA,California,ALL,206.84,megawatthours
2019-11,58753,Summer Solar A2,SUN,Solar,CA,California,PV,206.84,megawatthours
2019-11,58754,Summer Solar B2,SUN,Solar,CA,California,ALL,207.28,megawatthours
2019-11,58754,Summer Solar B2,SUN,Solar,CA,California,PV,207.28,megawatthours
2019-11,58755,Summer Solar C2,SUN,Solar,CA,California,ALL,193.36,megawatthours
2019-11,58755,Summer Solar C2,SUN,Solar,CA,California,PV,193.36,megawatthours
2019-11,58756,Summer Solar D2,SUN,Solar,CA,California,ALL,124.97,megawatthours
2019-11,58756,Summer Solar D2,SUN,Solar,CA,California,PV,124.97,megawatthours
2019-11,58757,Summer North Solar,SUN,Solar,CA,California,ALL,795.74,megawatthours
2019-11,58757,Summer North Solar,SUN,Solar,CA,California,PV,795.74,megawatthours
2019-11,58761,Expressway Solar A,SUN,Solar,CA,California,ALL,268.74,megawatthours
2019-11,58761,Expressway Solar A,SUN,Solar,CA,California,PV,268.74,megawatthours
2019-11,58762,Expressway Solar B,SUN,Solar,CA,California,ALL,236.79,megawatthours
2019-11,60947,Jacumba Solar Farm,SUN,Solar,CA,California,ALL,2448.28,megawatthours
2019-11,60947,Jacumba Solar Farm,SUN,Solar,CA,California,PV,2448.28,megawatthours
2019-11,60953,Owens Valley Solar Project 11,SUN,Solar,CA,California,ALL,156.36,megawatthours
2019-11,62987,Grossmont HS Solar Project,SUN,Solar,CA,California,ALL,91.91,megawatthours
2019-11,62987,Grossmont HS Solar Project,SUN,Solar,CA,California,PV,91.91,megawatthours
2019-11,63021,SCCCD - Clovis Community College,SUN,Solar,CA,California,ALL,108.77,megawatthours
2019-11,63021,SCCCD - Clovis Community College,SUN,Solar,CA,California,PV,108.77,megawatthours
2019-11,63054,CalCity Solar 1,SUN,Solar,CA,California,ALL,361.2,megawatthours
2019-11,63054,CalCity Solar 1,SUN,Solar,CA,California,PV,361.2,megawatthours
2020-04,59879,North Rosamond Solar LLC,SUN,Solar,CA,California,ALL,22114.0,megawatthours
2020-04,59879,North Rosamond Solar LLC,SUN,Solar,CA,California,PV,22114.0,megawatthours
2019-12,61115,Manteca Land PV,SUN,Solar,CA,California,ALL,70.75,megawatthours
2019-12,61115,Manteca Land PV,SUN,Solar,CA,California,PV,70.75,megawatthours
2019-12,61116,Delano Land 1,SUN,Solar,CA,California,ALL,72.33,megawatthours
2019-12,61116,Delano Land 1,SUN,Solar,CA,California,PV,72.33,megawatthours
2019-12,61117,Bakersfield PV 1,SUN,Solar,CA,California,ALL,362.3,megawatthours
2019-12,61117,Bakersfield PV 1,SUN,Solar,CA,California,PV,362.3,megawatthours
2019-12,61118,Bakersfield Industrial PV 1,SUN,Solar,CA,California,ALL,76.47,megawatthours
2019-12,61118,Bakersfield Industrial PV 1,SUN,Solar,CA,California,PV,76.47,megawatthours
2019-12,61152,Intel Folsom Phase 3,SUN,Solar,CA,California,ALL,290.66,megawatthours
2021-03,60777,"American Kings Solar, LLC",SUN,Solar,CA,California,ALL,27155.0,megawatthours
2021-03,60777,"American Kings Solar, LLC",SUN,Solar,CA,California,PV,27155.0,megawatthours
2019-11,58762,Expressway Solar B,SUN,Solar,CA,California,PV,236.79,megawatthours
2019-11,58763,Expressway Solar C2,SUN,Solar,CA,California,ALL,198.52,megawatthours
2019-11,58763,Expressway Solar C2,SUN,Solar,CA,California,PV,198.52,megawatthours
2020-04,61202,Mount Signal Solar Farm V,SUN,Solar,CA,California,ALL,58359.0,megawatthours
2020-04,61202,Mount Signal Solar Farm V,SUN,Solar,CA,California,PV,58359.0,megawatthours
2019-11,60412,Munro Valley Solar,SUN,Solar,CA,California,ALL,546.41,megawatthours
2019-11,60412,Munro Valley Solar,SUN,Solar,CA,California,PV,546.41,megawatthours
2019-11,60426,RCWD PV Project,SUN,Solar,CA,California,ALL,557.89,megawatthours
2019-11,60426,RCWD PV Project,SUN,Solar,CA,California,PV,557.89,megawatthours
2019-11,60428,CA Dept of Public Health at Richmond,SUN,Solar,CA,California,ALL,233.24,megawatthours
2019-11,60428,CA Dept of Public Health at Richmond,SUN,Solar,CA,California,PV,233.24,megawatthours
2019-11,63068,SCCCD - Fresno Community College,SUN,Solar,CA,California,ALL,199.57,megawatthours
2019-11,63068,SCCCD - Fresno Community College,SUN,Solar,CA,California,PV,199.57,megawatthours
2019-11,63074,Reedley Community College Solar,SUN,Solar,CA,California,ALL,210.83,megawatthours
2019-11,63074,Reedley Community College Solar,SUN,Solar,CA,California,PV,210.83,megawatthours
2019-12,61152,Intel Folsom Phase 3,SUN,Solar,CA,California,PV,290.66,megawatthours
2019-11,57295,Alpine Solar,SUN,Solar,CA,California,ALL,8594.06,megawatthours
2019-11,57295,Alpine Solar,SUN,Solar,CA,California,PV,8594.06,megawatthours
2019-11,57305,Adelanto Solar Project,SUN,Solar,CA,California,ALL,707.27,megawatthours
2019-11,57305,Adelanto Solar Project,SUN,Solar,CA,California,PV,707.27,megawatthours
2019-11,57306,Pine Tree Solar Project,SUN,Solar,CA,California,ALL,704.88,megawatthours
2019-11,57306,Pine Tree Solar Project,SUN,Solar,CA,California,PV,704.88,megawatthours
2019-11,57308,Maclay Solar Project,SUN,Solar,CA,California,ALL,67.39,megawatthours
2019-11,57308,Maclay Solar Project,SUN,Solar,CA,California,PV,67.39,megawatthours
2019-11,57309,Pacific Cruise Ship Terminals Berth 93,SUN,Solar,CA,California,ALL,0.0,megawatthours
2019-11,57309,Pacific Cruise Ship Terminals Berth 93,SUN,Solar,CA,California,PV,0.0,megawatthours
2019-11,57310,1420 Coil Av #C,SUN,Solar,CA,California,ALL,98.79,megawatthours
2019-11,57310,1420 Coil Av #C,SUN,Solar,CA,California,PV,98.79,megawatthours
2019-11,57311,Occidental College Solar Project,SUN,Solar,CA,California,ALL,98.01,megawatthours
2019-11,57311,Occidental College Solar Project,SUN,Solar,CA,California,PV,98.01,megawatthours
2019-11,57313,Metro Support Services Center Solar,SUN,Solar,CA,California,ALL,60.4,megawatthours
2019-11,57313,Metro Support Services Center Solar,SUN,Solar,CA,California,PV,60.4,megawatthours
2021-03,60825,Colgreen North Shore Solar Farm,SUN,Solar,CA,California,ALL,16671.0,megawatthours
2021-03,60825,Colgreen North Shore Solar Farm,SUN,Solar,CA,California,PV,16671.0,megawatthours
2021-03,58388,Solar Star 1,SUN,Solar,CA,California,ALL,77616.0,megawatthours
2021-03,58388,Solar Star 1,SUN,Solar,CA,California,PV,77616.0,megawatthours
2021-03,58389,Solar Star 2,SUN,Solar,CA,California,ALL,68679.0,megawatthours
2021-03,58389,Solar Star 2,SUN,Solar,CA,California,PV,68679.0,megawatthours
2020-04,61264,Antelope Expansion 2,SUN,Solar,CA,California,ALL,22604.0,megawatthours
2020-04,61264,Antelope Expansion 2,SUN,Solar,CA,California,PV,22604.0,megawatthours
2019-11,62028,CSU Long Beach Lots 7 & 14,SUN,Solar,CA,California,ALL,404.3,megawatthours
2019-11,62028,CSU Long Beach Lots 7 & 14,SUN,Solar,CA,California,PV,404.3,megawatthours
2019-11,62039,Santa Rosa Junior College Petaluma Solar,SUN,Solar,CA,California,ALL,161.52,megawatthours
2019-11,62039,Santa Rosa Junior College Petaluma Solar,SUN,Solar,CA,California,PV,161.52,megawatthours
2019-12,61209,Sacramento Regional County Sanitation PV,SUN,Solar,CA,California,ALL,276.0,megawatthours
2019-12,61209,Sacramento Regional County Sanitation PV,SUN,Solar,CA,California,PV,276.0,megawatthours
2019-12,61215,Green Beanworks C PV,SUN,Solar,CA,California,ALL,274.28,megawatthours
2019-12,61215,Green Beanworks C PV,SUN,Solar,CA,California,PV,274.28,megawatthours
2019-12,61216,Green Beanworks D PV,SUN,Solar,CA,California,ALL,265.02,megawatthours
2019-12,61216,Green Beanworks D PV,SUN,Solar,CA,California,PV,265.02,megawatthours
2019-11,57331,Mojave Solar Project,SUN,Solar,CA,California,ALL,25166.0,megawatthours
2019-11,57331,Mojave Solar Project,SUN,Solar,CA,California,ST,25166.0,megawatthours
2019-11,57340,Panoche Valley Solar Farm,SUN,Solar,CA,California,ALL,20290.0,megawatthours
2019-11,57340,Panoche Valley Solar Farm,SUN,Solar,CA,California,PV,20290.0,megawatthours
2019-11,58814,Shasta Solar Farm,SUN,Solar,CA,California,ALL,401.03,megawatthours
2019-11,58814,Shasta Solar Farm,SUN,Solar,CA,California,PV,401.03,megawatthours
2019-11,58831,Redcrest Solar Farm,SUN,Solar,CA,California,ALL,2245.38,megawatthours
2019-11,58831,Redcrest Solar Farm,SUN,Solar,CA,California,PV,2245.38,megawatthours
2019-11,62052,Citizens Imperial Solar,SUN,Solar,CA,California,ALL,4738.0,megawatthours
2019-11,62052,Citizens Imperial Solar,SUN,Solar,CA,California,PV,4738.0,megawatthours
2019-11,62056,Lancaster,SUN,Solar,CA,California,ALL,423.83,megawatthours
2019-11,62056,Lancaster,SUN,Solar,CA,California,PV,423.83,megawatthours
2019-12,61249,Westmont 300A,SUN,Solar,CA,California,ALL,188.77,megawatthours
2019-12,61249,Westmont 300A,SUN,Solar,CA,California,PV,188.77,megawatthours
2019-12,61250,USPS PV,SUN,Solar,CA,California,ALL,588.07,megawatthours
2019-12,61250,USPS PV,SUN,Solar,CA,California,PV,588.07,megawatthours
2019-12,61264,Antelope Expansion 2,SUN,Solar,CA,California,ALL,11153.0,megawatthours
2019-12,61264,Antelope Expansion 2,SUN,Solar,CA,California,PV,11153.0,megawatthours
2019-12,61265,Antelope DSR 3,SUN,Solar,CA,California,ALL,1221.76,megawatthours
2019-12,61265,Antelope DSR 3,SUN,Solar,CA,California,PV,1221.76,megawatthours
2019-11,57359,Avenal Park,SUN,Solar,CA,California,ALL,572.76,megawatthours
2019-11,57359,Avenal Park,SUN,Solar,CA,California,PV,572.76,megawatthours
2019-11,57360,Sun City Project LLC,SUN,Solar,CA,California,ALL,1797.64,megawatthours
2019-11,57360,Sun City Project LLC,SUN,Solar,CA,California,PV,1797.64,megawatthours
2019-11,62077,Blue Shld Of Cal- El Dorado Hlls Mtr B,SUN,Solar,CA,California,ALL,145.14,megawatthours
2019-11,62077,Blue Shld Of Cal- El Dorado Hlls Mtr B,SUN,Solar,CA,California,PV,145.14,megawatthours
2019-11,57521,Giffen,SUN,Solar,CA,California,ALL,968.68,megawatthours
2019-11,57521,Giffen,SUN,Solar,CA,California,PV,968.68,megawatthours
2019-11,57522,Cantua Solar Station,SUN,Solar,CA,California,ALL,2238.94,megawatthours
2019-11,57522,Cantua Solar Station,SUN,Solar,CA,California,PV,2238.94,megawatthours
2019-11,57523,Huron Solar Station,SUN,Solar,CA,California,ALL,2215.42,megawatthours
2019-11,57523,Huron Solar Station,SUN,Solar,CA,California,PV,2215.42,megawatthours
2019-12,61348,Westmont 400A,SUN,Solar,CA,California,ALL,134.85,megawatthours
2019-12,61348,Westmont 400A,SUN,Solar,CA,California,PV,134.85,megawatthours
2019-12,61349,Westmont 400B,SUN,Solar,CA,California,ALL,134.85,megawatthours
2019-12,61349,Westmont 400B,SUN,Solar,CA,California,PV,134.85,megawatthours
2019-12,61353,Mount Signal Solar 2,SUN,Solar,CA,California,ALL,19410.0,megawatthours
2019-12,61353,Mount Signal Solar 2,SUN,Solar,CA,California,PV,19410.0,megawatthours
2021-01,62288,"Valentine Solar, LLC",SUN,Solar,CA,California,ALL,15191.0,megawatthours
2021-01,62288,"Valentine Solar, LLC",SUN,Solar,CA,California,PV,15191.0,megawatthours
2021-04,60185,Solverde 1,SUN,Solar,CA,California,ALL,23169.0,megawatthours
2021-04,60185,Solverde 1,SUN,Solar,CA,California,PV,23169.0,megawatthours
2021-04,60186,Antelope DSR 1,SUN,Solar,CA,California,ALL,13751.0,megawatthours
